,FRAME_IDX,X_1,Y_1,X_2,Y_2,X_3,Y_3,X_4,Y_4,X_5,Y_5,X_6,Y_6,X_7,Y_7,X_8,Y_8,X_9,Y_9,X_10,Y_10,X_11,Y_11,X_12,Y_12,X_13,Y_13,X_14,Y_14,X_15,Y_15,X_16,Y_16,X_17,Y_17,X_18,Y_18,X_19,Y_19,X_20,Y_20,X_21,Y_21,X_22,Y_22,X_23,Y_23,X_24,Y_24,X_25,Y_25,X_26,Y_26,X_27,Y_27,X_28,Y_28,X_29,Y_29,X_30,Y_30,X_31,Y_31,X_32,Y_32,X_33,Y_33,X_34,Y_34,X_35,Y_35,X_36,Y_36,X_37,Y_37,X_38,Y_38,X_39,Y_39,X_40,Y_40,X_41,Y_41,X_42,Y_42,X_43,Y_43,X_44,Y_44,X_45,Y_45,X_46,Y_46,X_47,Y_47,X_48,Y_48,X_49,Y_49,X_50,Y_50,X_51,Y_51,X_52,Y_52,X_53,Y_53,X_54,Y_54,X_55,Y_55,X_56,Y_56,X_57,Y_57,X_58,Y_58,X_59,Y_59,X_60,Y_60,X_61,Y_61,X_62,Y_62,X_63,Y_63,X_64,Y_64,X_65,Y_65,X_66,Y_66,X_67,Y_67,X_68,Y_68,X_69,Y_69,X_70,Y_70,X_71,Y_71,X_72,Y_72,X_73,Y_73,X_74,Y_74,X_75,Y_75,X_76,Y_76,X_77,Y_77,X_78,Y_78,X_79,Y_79,X_80,Y_80,X_81,Y_81,X_82,Y_82,X_83,Y_83,X_84,Y_84,X_85,Y_85,X_86,Y_86,X_87,Y_87,X_88,Y_88,X_89,Y_89,X_90,Y_90,X_91,Y_91,X_92,Y_92,X_93,Y_93,X_94,Y_94,X_95,Y_95,X_96,Y_96,X_97,Y_97,X_98,Y_98,X_99,Y_99,X_100,Y_100,X_101,Y_101,X_102,Y_102,X_103,Y_103,X_104,Y_104,X_105,Y_105,X_106,Y_106,X_107,Y_107,X_108,Y_108,X_109,Y_109,X_110,Y_110,X_111,Y_111,X_112,Y_112,X_113,Y_113,X_114,Y_114,X_115,Y_115,X_116,Y_116,X_117,Y_117,X_118,Y_118,X_119,Y_119,X_120,Y_120,X_121,Y_121,X_122,Y_122,X_123,Y_123,X_124,Y_124,X_125,Y_125,X_126,Y_126,X_127,Y_127,X_128,Y_128,X_129,Y_129,X_130,Y_130,X_131,Y_131,X_132,Y_132,X_133,Y_133,X_134,Y_134,X_135,Y_135
534,535.0,771.0,1030.0,,,,,,,,,,,,,,,1433.0,1007.0,,,814.0,538.0,,,,,,,888.0,538.0,,,1670.0,947.0,,,,,751.0,329.0,,,1115.0,509.0,,,,,,,,,,,,,,,,,,,958.0,562.0,,,1923.0,612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.0,511.0,,,,,,,,,,,,,1271.0,362.0,,,,,,,,,,,,,,,,,,,1338.0,709.0,394.0,406.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,536.0,770.0,1027.0,,,,,,,,,,,,,,,1432.0,1007.0,,,813.0,541.0,,,,,,,890.0,542.0,,,1669.0,947.0,,,,,749.0,328.0,,,1113.0,509.0,,,,,,,,,,,,,,,,,,,961.0,561.0,,,1925.0,615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.0,513.0,,,,,,,,,,,,,1269.0,363.0,,,,,,,,,,,,,,,,,,,1337.0,705.0,394.0,406.0,,,2684.0,543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,537.0,769.0,1028.0,,,,,,,,,,,,,,,1431.0,1007.0,,,814.0,543.0,,,,,,,894.0,537.0,,,1666.0,948.0,,,,,749.0,327.0,,,1111.0,509.0,,,,,,,,,,,,,,,,,,,963.0,561.0,,,1925.0,615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.0,513.0,,,,,,,,,,,,,1268.0,364.0,,,,,,,,,,,,,,,,,,,1337.0,701.0,396.0,407.0,,,2683.0,542.0,1622.0,1278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,538.0,768.0,1030.0,,,,,,,,,,,,,,,1429.0,1007.0,,,817.0,544.0,,,,,,,896.0,533.0,,,1666.0,948.0,,,,,749.0,325.0,,,1110.0,510.0,,,,,,,,,,,,,,,,,,,966.0,559.0,,,1926.0,616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624.0,514.0,,,,,,,,,,,,,1268.0,365.0,,,,,,,,,,,,,,,,,,,1336.0,699.0,397.0,407.0,,,2682.0,542.0,1619.0,1279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,539.0,767.0,1034.0,,,,,,,,,,,,,,,1428.0,1007.0,,,812.0,541.0,,,,,,,898.0,540.0,,,1666.0,948.0,,,,,748.0,322.0,,,1110.0,510.0,,,,,,,,,,,,,,,,,,,962.0,558.0,,,1924.0,616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.0,515.0,,,,,,,,,,,,,1266.0,366.0,,,,,,,,,,,,,,,,,,,1336.0,700.0,398.0,408.0,,,2681.0,536.0,1617.0,1282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,540.0,767.0,1025.0,,,,,,,,,,,,,,,1426.0,1007.0,,,812.0,540.0,,,,,,,898.0,541.0,,,1667.0,948.0,,,,,747.0,320.0,,,1113.0,511.0,,,,,,,,,,,,,,,,,,,961.0,556.0,,,1926.0,618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.0,516.0,,,,,,,,,,,,,1265.0,367.0,,,,,,,,,,,,,,,,,,,1336.0,702.0,393.0,410.0,,,2680.0,533.0,1616.0,1285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,541.0,766.0,1020.0,,,,,,,,,,,,,,,1425.0,1007.0,,,812.0,540.0,,,,,,,900.0,537.0,,,1667.0,948.0,,,,,746.0,318.0,,,1116.0,512.0,,,,,,,,,,,,,,,,,,,959.0,555.0,,,1926.0,619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.0,516.0,,,,,,,,,,,,,1265.0,367.0,,,,,,,,,,,,,,,,,,,1336.0,704.0,391.0,411.0,,,2679.0,533.0,1616.0,1287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,542.0,766.0,1019.0,,,,,,,,,,,,,,,1424.0,1007.0,,,,,,,,,,,908.0,530.0,,,1667.0,948.0,,,,,745.0,316.0,,,1116.0,513.0,,,,,,,,,,,,,,,,,,,959.0,554.0,,,1926.0,618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.0,518.0,,,,,,,,,,,,,1265.0,368.0,,,,,,,,,,,,,,,,,,,1336.0,708.0,390.0,412.0,,,2678.0,532.0,1618.0,1290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,543.0,766.0,1019.0,,,,,,,,,,,,,,,1424.0,1008.0,,,,,,,,,,,916.0,524.0,,,1667.0,950.0,,,,,744.0,314.0,,,1116.0,514.0,,,,,,,,,,,,,,,,,,,960.0,552.0,,,1921.0,608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.0,518.0,,,,,,,,,,,,,1265.0,370.0,,,,,,,,,,,,,,,,,,,1336.0,708.0,391.0,413.0,,,2677.0,531.0,1620.0,1292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,544.0,765.0,1020.0,,,,,,,,,,,,,,,1423.0,1008.0,,,,,,,,,,,922.0,517.0,,,1668.0,950.0,,,,,744.0,313.0,,,1116.0,515.0,,,,,,,,,,,,,,,,,,,,,,,1917.0,603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.0,519.0,,,,,,,,,,,,,1264.0,372.0,,,,,,,,,,,,,,,,,,,1336.0,707.0,392.0,416.0,,,2678.0,532.0,1620.0,1294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,545.0,765.0,1021.0,,,,,,,,,,,,,,,1423.0,1008.0,,,,,,,,,,,928.0,520.0,,,1669.0,941.0,,,,,744.0,314.0,,,1117.0,515.0,,,,,,,,,,,,,,,,,,,,,,,1912.0,598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.0,520.0,,,,,,,,,,,,,1265.0,374.0,,,,,,,,,,,,,,,,,,,1336.0,704.0,392.0,420.0,,,2679.0,532.0,1620.0,1294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,546.0,764.0,1021.0,,,,,,,,,,,,,,,1422.0,1008.0,,,,,,,,,,,927.0,514.0,,,1670.0,932.0,,,,,744.0,314.0,,,1117.0,516.0,,,,,,,,,,,,,,,,,,,,,,,1910.0,599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.0,521.0,,,,,,,,,,,,,1263.0,378.0,,,,,,,,,,,,,,,,,,,1336.0,703.0,395.0,422.0,,,2680.0,533.0,1619.0,1295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,547.0,762.0,1019.0,,,,,,,,,,,,,,,1421.0,1003.0,,,,,,,,,,,923.0,510.0,,,1671.0,927.0,,,,,743.0,310.0,,,1119.0,516.0,,,,,,,,,,,,,,,,,,,,,,,1911.0,603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.0,522.0,,,,,,,,,,,,,1263.0,379.0,,,,,,,,,,,,,,,,,,,1337.0,701.0,395.0,424.0,,,2681.0,534.0,1620.0,1295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,548.0,760.0,1014.0,,,,,,,,,,,,,,,1420.0,999.0,,,,,,,,,,,920.0,507.0,,,1672.0,925.0,,,,,743.0,310.0,,,1114.0,516.0,,,,,,,,,,,,,,,,,,,,,,,1911.0,607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.0,521.0,,,,,,,,,,,,,1262.0,381.0,,,,,,,,,,,,,,,,,,,1338.0,702.0,406.0,427.0,,,2681.0,534.0,1621.0,1298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,549.0,760.0,1007.0,,,,,,,,,,,,,,,1419.0,997.0,,,777.0,500.0,,,,,,,919.0,504.0,,,1673.0,929.0,,,,,741.0,306.0,,,1115.0,516.0,,,,,,,,,,,,,,,,,,,,,,,1913.0,609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.0,519.0,,,,,,,,,,,,,1262.0,383.0,,,,,,,,,,,,,,,,,,,1338.0,703.0,412.0,429.0,,,2682.0,535.0,1620.0,1299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,550.0,761.0,1001.0,,,,,,,,,,,,,,,1419.0,995.0,,,776.0,497.0,,,,,,,920.0,500.0,,,1673.0,931.0,,,,,739.0,302.0,,,1115.0,517.0,,,,,,,,,,,,,,,,,,,,,,,1913.0,611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.0,519.0,,,,,,,,,,,,,1262.0,384.0,,,,,,,,,,,,,,,,,,,1338.0,700.0,418.0,430.0,,,2683.0,538.0,1621.0,1299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,551.0,761.0,998.0,,,,,,,,,,,,,,,1419.0,994.0,,,775.0,497.0,,,,,,,921.0,499.0,,,1673.0,932.0,,,,,738.0,299.0,,,1113.0,517.0,,,,,,,,,,,,,,,,,,,,,,,1912.0,612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.0,520.0,,,,,,,,,,,,,1262.0,385.0,,,,,,,,,,,,,,,,,,,1337.0,699.0,420.0,431.0,,,2683.0,537.0,1623.0,1299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,552.0,760.0,997.0,,,,,,,,,,,,,,,1420.0,993.0,,,775.0,499.0,,,,,,,924.0,496.0,,,1673.0,932.0,,,,,738.0,298.0,,,1110.0,518.0,,,,,,,,,,,,,,,,,,,,,,,1912.0,609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.0,520.0,,,,,,,,,,,,,1260.0,386.0,,,,,,,,,,,,,,,,,,,1338.0,699.0,420.0,432.0,,,2681.0,537.0,1623.0,1299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,553.0,763.0,997.0,,,,,,,,,,,,,,,1420.0,993.0,,,772.0,490.0,,,,,,,926.0,496.0,,,1672.0,931.0,,,,,739.0,297.0,,,1106.0,518.0,,,,,,,,,,,,,,,,,,,,,,,1911.0,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614.0,520.0,,,,,,,,,,,,,1257.0,387.0,,,,,,,,,,,,,,,,,,,1338.0,701.0,423.0,433.0,,,2680.0,538.0,1622.0,1298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,554.0,764.0,994.0,,,,,,,,,,,,,,,1421.0,991.0,,,770.0,488.0,,,,,,,928.0,494.0,,,1672.0,929.0,,,,,738.0,295.0,,,1102.0,518.0,,,,,,,,,,,,,,,,,,,,,,,1911.0,612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.0,520.0,,,,,,,,,,,,,1255.0,388.0,,,,,,,,,,,,,,,,,,,1338.0,702.0,426.0,435.0,,,2681.0,538.0,1619.0,1298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,555.0,764.0,992.0,,,,,,,,,,,,,,,1420.0,988.0,,,768.0,487.0,,,,,,,933.0,494.0,,,1674.0,928.0,,,,,736.0,293.0,,,1099.0,519.0,,,,,,,,,,,,,,,,,,,,,,,1912.0,614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611.0,520.0,,,,,,,,,,,,,1252.0,391.0,,,,,,,,,,,,,,,,,,,1338.0,703.0,424.0,434.0,,,2683.0,538.0,1616.0,1298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,556.0,764.0,990.0,,,,,,,,,,,,,,,1421.0,990.0,,,767.0,485.0,,,,,,,939.0,489.0,,,1675.0,926.0,,,,,737.0,292.0,,,1096.0,520.0,,,,,,,,,,,,,,,,,,,,,,,1912.0,615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1606.0,520.0,,,,,,,,,,,,,1250.0,395.0,,,,,,,,,,,,,,,,,,,1338.0,701.0,427.0,435.0,,,2685.0,540.0,1613.0,1299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,557.0,763.0,989.0,,,,,,,,,,,,,,,1421.0,990.0,,,773.0,479.0,,,,,,,943.0,483.0,,,1675.0,924.0,,,,,736.0,290.0,,,1099.0,521.0,,,,,,,,,,,,,,,,,,,,,,,1912.0,616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.0,519.0,,,,,,,,,,,,,1249.0,397.0,,,,,,,,,,,,,,,,,,,1338.0,699.0,429.0,436.0,,,2686.0,543.0,1613.0,1300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,558.0,762.0,989.0,,,,,,,,,,,,,,,1422.0,989.0,,,774.0,480.0,,,,,,,949.0,480.0,,,1674.0,923.0,,,,,737.0,289.0,,,1101.0,522.0,,,,,,,,,,,,,,,,,,,,,,,1910.0,615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.0,519.0,,,,,,,,,,,,,1248.0,398.0,,,,,,,,,,,,,,,,,,,1340.0,698.0,430.0,438.0,,,2684.0,546.0,1612.0,1301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,559.0,761.0,987.0,,,,,,,,,,,,,,,1422.0,986.0,,,772.0,483.0,,,2075.0,870.0,,,952.0,477.0,,,1675.0,921.0,,,,,736.0,288.0,,,1095.0,522.0,,,,,,,,,,,,,,,,,,,,,,,1909.0,614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1602.0,521.0,,,,,,,,,,,,,1247.0,399.0,,,,,,,,,,,,,,,,,,,1341.0,697.0,432.0,439.0,,,2683.0,546.0,1611.0,1302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,560.0,760.0,985.0,,,,,,,,,,,,,,,1421.0,984.0,,,771.0,482.0,,,2074.0,870.0,,,954.0,477.0,,,1677.0,920.0,,,,,735.0,286.0,,,1088.0,522.0,,,,,,,,,,,,,,,,,,,,,,,1907.0,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1604.0,523.0,,,,,,,,,,,,,1246.0,400.0,,,,,,,,,,,,,,,,,,,1343.0,698.0,434.0,441.0,,,2680.0,547.0,1609.0,1303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,561.0,761.0,983.0,,,,,,,,,,,,,,,1421.0,981.0,,,771.0,481.0,,,2074.0,875.0,,,957.0,477.0,,,1678.0,920.0,,,,,734.0,284.0,,,1086.0,523.0,,,,,,,,,,,,,,,,,,,,,,,1908.0,609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603.0,521.0,,,,,,,,,,,,,1245.0,401.0,,,,,,,,,,,,,,,,,,,1344.0,697.0,436.0,442.0,,,2680.0,547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,562.0,763.0,981.0,,,,,,,,,,,,,,,1421.0,977.0,,,,,,,2075.0,873.0,,,960.0,477.0,,,1679.0,920.0,,,,,733.0,283.0,,,1084.0,524.0,,,,,,,,,,,,,,,,,,,,,,,1908.0,609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601.0,519.0,,,,,,,,,,,,,1245.0,403.0,,,,,,,,,,,,,,,,,,,1344.0,696.0,438.0,444.0,,,2680.0,548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,563.0,765.0,979.0,,,,,,,,,,,,,,,1421.0,976.0,,,,,,,2076.0,871.0,,,961.0,477.0,,,1679.0,922.0,,,,,734.0,282.0,,,1084.0,526.0,,,,,,,,,,,,,,,,,,,,,,,1908.0,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1592.0,515.0,,,,,,,,,,,,,1245.0,404.0,,,,,,,,,,,,,,,,,,,1344.0,693.0,440.0,445.0,,,2680.0,549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,564.0,764.0,980.0,,,,,,,,,,,,,,,1419.0,974.0,,,,,,,2077.0,870.0,,,961.0,482.0,,,1679.0,926.0,,,,,734.0,282.0,,,1084.0,526.0,,,,,,,,,,,,,,,,,,,,,,,1908.0,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1585.0,513.0,,,,,,,,,,,,,1245.0,407.0,,,,,,,,,,,,,,,,,,,1344.0,690.0,442.0,447.0,,,2679.0,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,565.0,765.0,979.0,,,,,,,,,,,,,,,1418.0,974.0,,,,,,,2078.0,880.0,,,961.0,486.0,,,1680.0,928.0,,,,,735.0,281.0,,,1085.0,527.0,,,,,,,,,,,,,,,,,,,,,,,1909.0,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579.0,512.0,,,,,,,,,,,,,1245.0,408.0,,,,,,,,,,,,,,,,,,,1345.0,689.0,445.0,449.0,,,2679.0,551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,566.0,767.0,979.0,,,,,,,,,,,,,,,1416.0,971.0,,,,,,,2077.0,883.0,,,963.0,489.0,,,1681.0,925.0,,,,,735.0,279.0,,,1085.0,526.0,,,,,,,,,,,,,,,,,,,,,,,1910.0,612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579.0,513.0,,,,,,,,,,,,,1244.0,410.0,,,,,,,,,,,,,,,,,,,1347.0,689.0,446.0,451.0,,,2680.0,552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,567.0,767.0,976.0,,,,,,,,,,,,,,,1414.0,971.0,,,,,,,2074.0,878.0,,,965.0,490.0,,,1682.0,923.0,,,,,734.0,278.0,,,1084.0,525.0,,,,,,,,,,,,,,,,,,,,,,,1912.0,611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1582.0,515.0,,,,,,,,,,,,,1243.0,411.0,,,,,,,,,,,,,,,,,,,1348.0,690.0,448.0,452.0,,,2681.0,553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,568.0,766.0,974.0,,,,,,,,,,,,,,,1415.0,972.0,,,,,,,2073.0,877.0,,,968.0,492.0,,,1683.0,923.0,,,,,734.0,277.0,,,1083.0,523.0,,,,,,,,,,,,,,,,,,,,,,,1911.0,609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1584.0,518.0,,,,,,,,,,,,,1243.0,412.0,,,,,,,,,,,,,,,,,,,1349.0,691.0,450.0,454.0,,,2682.0,555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
